plodding,adjective: (of movement) slow and laborious,"Charlie may seem to run at a plodding pace, but he is an ultramarathoner, meaning he runs distances of up to 100 miles, and can run for ten hours at a stretch.",,,
ploy,noun: a clever plan to turn a situation to one's advantage,"Dennis arranged an elaborate ploy, involving 14 different people lying for him in different situations, so that it could appear that he was meeting Mary completely by chance at the wedding reception.",,,
plucky,adjective: marked by courage and determination,"Some scouts initially doubted Pedroia because of his short stature, but he is a plucky player, surprising everyone with his boundless energy and fierce determination.",,,
poignant,adjective: emotionally touching,"After the Montagues and Capulets discover the dead bodies of Romeo and Juliet, in the play's most poignant moment, the two griefstricken familes agree to end their feud once and for all.",,,
polemic,noun: a strong verbal or written attack on someone or something.,"The professor launched into a polemic, claiming that Freudian theory was a pack of lies that absolutely destroyed European literary theory.",,,
Pollyannaish,adjective: extremely optimistic,"Even in the midst of a lousy sales quarter, Debbie remained Pollyannaish, never losing her shrill voice and wide smile, even when prospective customers hung up on her.",,,
ponderous,adjective: weighed-down; moving slowly,"Laden with 20 kilograms of college text books, the freshman moved ponderously across the campus.",,,
pontificate,verb: talk in a dogmatic and pompous manner,"The vice-president would often pontificate about economic theory, as if no one else in the room were qualified to speak on the topic.",,,
portentous,adjective: ominously prophetic,"When the captain and more than half the officers were sick on the very first night of the voyage, many of the passengers felt this was portentous, but the rest of the voyage continued without any problems.",,,
posit,verb: assume as fact,"Initially, Einstein posited a repulsive force to balance Gravity, but then rejected that idea as a blunder.",,,
powwow,noun: an informal meeting or discussion,"Before the team takes the field, the coach always calls for a powwow so that he can make sure all the players are mentally in the right place.",,,
pragmatic,adjective: guided by practical experience and observation rather than theory,"Rather than make a philosophical appeal to the Congressmen, the Speaker decided to take a far more pragmatic approach, making small side-deals that would add votes to his bill.",,,
precarious,adjective: fraught with danger,"People smoke to relax and forget their cares, but ironically, in terms of health risks, smoking is far more precarious than either mountain-climbing or skydiving.",,,
precedent,noun: an example that is used to justify similar occurrences at a later time,"The principal explained that even though one student had done modelling work outside of school, the outfits that student wore in those photographs in no way established a precedent for what could be worn at school dances.",,,
precipitate,"adjective: hasty or rash
verb: to cause to happen","Instead of conducting a thorough investigation after the city hall break-in, the governor acted precipitately, accusing his staff of aiding and abetting the criminals.
The government's mishandling the hurricane's aftermath precipitated a widespread outbreak of looting and other criminal activity.",,,
precipitous,adjective: done with very great haste and without due deliberation,"He was expecting a precipitous rise in the value of a ""hot"" tech stock, so he was disappointed when it only inched up a dollar or two each day.",,,
preclude,verb: keep from happening or arising; make impossible,"The manager specified that all other gates be locked, to preclude the possibility of persons without tickets entering the arena undetected.",,,
precocious,adjective: characterized by or characteristic of exceptionally early development or maturity (especially in mental aptitude),"Though only seven years old, she was a precocious chess prodigy, able to beat players twice her age.",,,
predilection,noun: a strong liking,"Monte had a predilection for the fine things in life: Cuban cigars, 200 dollar bottles of wine, and trips to the French Riviera.",,,
preempt,verb: take the place of or have precedence over,A governmental warning about an imminent terrorist attack would preempt ordinary network programming on television.,,,
preemptive,adjective: done before someone else can do it,"Just as Martha was about to take the only cookie left on the table, Noah preemptively swiped it.",,,
